"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000858, 1, 0.000858, batch_size='512', dropout_rate='0.08016980640666257', global_avg_pooling='False', kernal_size='3', learning_rate='0.016653917836732438', n_channels_conv_2='572', n_channels_fc_2='160', n_conv_layers='3', n_fc_layers='3', optimizer=''Adam'', use_BN='True', n_channels_conv_0='15', n_channels_conv_1='231', n_channels_fc_0='71', n_channels_fc_1='14'
8.754217, 1.396081, 8.870050, 1, 0.115833, batch_size='512', dropout_rate='0.08016980640666257', global_avg_pooling='False', kernal_size='3', learning_rate='0.016653917836732438', n_channels_conv_2='572', n_channels_fc_2='160', n_conv_layers='3', n_fc_layers='3', optimizer=''Adam'', use_BN='True', n_channels_conv_0='15', n_channels_conv_1='231', n_channels_fc_0='71', n_channels_fc_1='14'
33.254526, 0.907284, 33.876686, 2, 0.622160, batch_size='282', dropout_rate='0.4903178329534493', global_avg_pooling='False', kernal_size='2', learning_rate='8.798712605418182e-06', n_channels_conv_2='17', n_channels_fc_2='1834', n_conv_layers='1', n_fc_layers='1', optimizer=''AdamW'', use_BN='True'
224.068479, 0.000898, 226.364653, 3, 2.296174, batch_size='512', dropout_rate='0.28810783344353635', global_avg_pooling='False', kernal_size='2', learning_rate='0.13804660685256015', n_channels_conv_2='88', n_channels_fc_2='5', n_conv_layers='3', n_fc_layers='1', optimizer=''Adam'', use_BN='True', n_channels_conv_0='186', n_channels_conv_1='16'
1249.890148, 0.000279, 1277.434794, 4, 27.544647, batch_size='282', dropout_rate='0.29339139218608273', global_avg_pooling='False', kernal_size='3', learning_rate='0.4427230073313139', n_channels_conv_2='278', n_channels_fc_2='126', n_conv_layers='3', n_fc_layers='1', optimizer=''Adam'', use_BN='True', n_channels_conv_0='979', n_channels_conv_1='254'
1861.854753, 0.000120, 1908.655699, 5, 46.800946, batch_size='128', dropout_rate='0.06350618904591343', global_avg_pooling='False', kernal_size='5', learning_rate='0.3930776256738547', n_channels_conv_2='553', n_channels_fc_2='15', n_conv_layers='3', n_fc_layers='1', optimizer=''Adam'', use_BN='True', n_channels_conv_0='174', n_channels_conv_1='865'
