"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001200, 1, 0.001200, batch_size='512', dropout_rate='0.08016980640666257', global_avg_pooling='False', kernal_size='3', learning_rate='0.016653917836732438', n_channels_conv_2='572', n_channels_fc_2='160', n_conv_layers='3', n_fc_layers='3', optimizer=''Adam'', use_BN='True', n_channels_conv_0='15', n_channels_conv_1='231', n_channels_fc_0='71', n_channels_fc_1='14'
9.072405, 1.516367, 9.205372, 1, 0.132966, batch_size='512', dropout_rate='0.08016980640666257', global_avg_pooling='False', kernal_size='3', learning_rate='0.016653917836732438', n_channels_conv_2='572', n_channels_fc_2='160', n_conv_layers='3', n_fc_layers='3', optimizer=''Adam'', use_BN='True', n_channels_conv_0='15', n_channels_conv_1='231', n_channels_fc_0='71', n_channels_fc_1='14'
35.460708, 1.002026, 36.087558, 2, 0.626850, batch_size='282', dropout_rate='0.4903178329534493', global_avg_pooling='False', kernal_size='2', learning_rate='8.798712605418182e-06', n_channels_conv_2='17', n_channels_fc_2='1834', n_conv_layers='1', n_fc_layers='1', optimizer=''AdamW'', use_BN='True'
222.203764, 0.000958, 224.414696, 3, 2.210931, batch_size='512', dropout_rate='0.28810783344353635', global_avg_pooling='False', kernal_size='2', learning_rate='0.13804660685256015', n_channels_conv_2='88', n_channels_fc_2='5', n_conv_layers='3', n_fc_layers='1', optimizer=''Adam'', use_BN='True', n_channels_conv_0='186', n_channels_conv_1='16'
596.493989, 0.000161, 606.537591, 4, 10.043602, batch_size='512', dropout_rate='0.008813068851703907', global_avg_pooling='False', kernal_size='4', learning_rate='0.1355295830981397', n_channels_conv_2='161', n_channels_fc_2='1814', n_conv_layers='3', n_fc_layers='1', optimizer=''Adam'', use_BN='True', n_channels_conv_0='20', n_channels_conv_1='410'
1404.568277, 0.000158, 1440.457192, 5, 35.888916, batch_size='282', dropout_rate='0.01478889161003197', global_avg_pooling='False', kernal_size='3', learning_rate='0.13354059323038184', n_channels_conv_2='174', n_channels_fc_2='1829', n_conv_layers='3', n_fc_layers='1', optimizer=''Adam'', use_BN='True', n_channels_conv_0='311', n_channels_conv_1='385'
